936,1755,1989
1260,1539,1989
1194,1592,1990
209,1980,1991
1032,1705,1993
744,1850,1994
1197,1596,1995
315,1972,1997
648,1890,1998
560,1920,2000
704,1872,2000
1200,1600,2000
1380,1449,2001
770,1848,2002
200,1995,2005
1037,1716,2005
1203,1604,2005
1357,1476,2005
944,1770,2006
441,1960,2009
1206,1608,2010
363,1980,2013
1064,1710,2014
496,1953,2015
775,1860,2015
1023,1736,2015
1209,1612,2015
792,1855,2017
1118,1680,2018
1155,1656,2019
400,1980,2020
868,1824,2020
1212,1616,2020
1344,1508,2020
1050,1728,2022
952,1785,2023
1127,1680,2023
567,1944,2025
1215,1620,2025
90,2024,2026
780,1872,2028
1428,1440,2028
180,2021,2029
238,2016,2030
336,2002,2030
1218,1624,2030
1400,1470,2030
156,2025,2031
270,2016,2034
627,1936,2035
660,1925,2035
1144,1683,2035
1221,1628,2035
880,1836,2036
1365,1512,2037
312,2016,2040
864,1848,2040
960,1800,2040
1224,1632,2040
360,2009,2041
785,1884,2041
1105,1716,2041
1159,1680,2041
1320,1558,2042
1344,1540,2044
600,1955,2045
693,1924,2045
1204,1653,2045
1227,1636,2045
897,1840,2047
128,2046,2050
450,2000,2050
574,1968,2050
840,1870,2050
992,1794,2050
1230,1640,2050
1330,1560,2050
476,1995,2051
1428,1475,2053
790,1896,2054
111,2052,2055
468,2001,2055
1233,1644,2055
1320,1575,2055
256,2040,2056
968,1815,2057
1420,1491,2059
1236,1648,2060
540,1989,2061
1239,1652,2065
384,2030,2066
333,2040,2067
795,1908,2067
1092,1755,2067
1200,1683,2067
819,1900,2069
1242,1656,2070
1140,1729,2071
672,1960,2072
374,2040,2074
630,1976,2074
976,1830,2074
1290,1624,2074
581,1992,2075
1245,1660,2075
624,1980,2076
512,2016,2080
800,1920,2080
1056,1792,2080
1248,1664,2080
1281,1640,2081
1116,1760,2084
1251,1668,2085
714,1960,2086
1440,1512,2088
720,1961,2089
1254,1672,2090
459,2040,2091
555,2016,2091
984,1845,2091
1365,1584,2091
805,1932,2093
1080,1794,2094
1257,1676,2095
945,1872,2097
640,1998,2098
588,2016,2100
1260,1680,2100
